Flow Duration,Tot Fwd Pkts,Tot Bwd Pkts,TotLen Fwd Pkts,TotLen Bwd Pkts,Fwd Pkt Len Max,Fwd Pkt Len Min,Fwd Pkt Len Mean,Fwd Pkt Len Std,Bwd Pkt Len Max,Bwd Pkt Len Min,Bwd Pkt Len Mean,Bwd Pkt Len Std,Flow Byts/s,Flow Pkts/s,Flow IAT Mean,Flow IAT Std,Flow IAT Max,Flow IAT Min,Fwd IAT Tot,Fwd IAT Mean,Fwd IAT Std,Fwd IAT Max,Fwd IAT Min,Bwd IAT Tot,Bwd IAT Mean,Bwd IAT Std,Bwd IAT Max,Bwd IAT Min,Fwd PSH Flags,Bwd PSH Flags,Fwd URG Flags,Bwd URG Flags,Fwd Header Len,Bwd Header Len,Fwd Pkts/s,Bwd Pkts/s,Pkt Len Min,Pkt Len Max,Pkt Len Mean,Pkt Len Std,Pkt Len Var,FIN Flag Cnt,SYN Flag Cnt,RST Flag Cnt,PSH Flag Cnt,ACK Flag Cnt,URG Flag Cnt,CWE Flag Count,ECE Flag Cnt,Down/Up Ratio,Pkt Size Avg,Fwd Seg Size Avg,Bwd Seg Size Avg,Fwd Byts/b Avg,Fwd Pkts/b Avg,Fwd Blk Rate Avg,Bwd Byts/b Avg,Bwd Pkts/b Avg,Bwd Blk Rate Avg,Subflow Fwd Pkts,Subflow Fwd Byts,Subflow Bwd Pkts,Subflow Bwd Byts,Init Fwd Win Byts,Init Bwd Win Byts,Fwd Act Data Pkts,Fwd Seg Size Min,Active Mean,Active Std,Active Max,Active Min,Idle Mean,Idle Std,Idle Max,Idle Min,y
70410858,4,12,72.0,153.0,18.0,18.0,18.0,0.0,17.0,0.0,12.75,7.688539286732973,3.1955298712593443,0.2272376797339978,4694057.2,7191386.815616078,27455952.0,249670.0,25994740.0,8664913.333333332,11426072.619224172,21743999.0,622615.0,58911552.0,5355595.636363637,8350303.906508101,27455952.0,249670.0,1,0,0,0,128,408,0.0568094199334994,0.1704282598004983,0.0,18.0,14.294117647058822,6.83524602595211,46.72058823529411,0,0,0,13,16,0,0,0,3.0,15.1875,18.0,12.75,0,0,0,0,4,44,0,4,0,9,1400,382,3,32,0.0,0.0,0.0,0.0,1589806396353020.5,22578663.40141465,1589806439177021.0,1589806372881214.0,6
118279680,61,65,1107.0,2003.0,27.0,18.0,18.147540983606557,1.152331919396064,292.0,17.0,30.81538461538461,55.349145292546154,26.29361188667402,1.0652717356015844,946237.4399999996,1000147.5184948116,2083394.0,245.0,118248146.0,1970802.4333333336,228819.46136722137,2084028.0,249044.0,118279680.0,1848120.0,527636.4386507962,2083974.0,245.0,0,1,0,0,1952,2080,0.5157267926325131,0.5495449429690713,17.0,292.0,24.700787401574804,39.96036031119432,1596.8303962004743,0,0,0,1,1,0,0,0,1.0,24.896825396825395,18.147540983606557,30.81538461538461,0,0,0,0,0,0,61,1107,65,2003,-1,227,61,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5
119654555,211,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.763409675461164,569783.5952380953,784240.7660923356,6192679.0,12.0,119654555.0,569783.5952380953,784240.7660923356,6192679.0,12.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,1.763409675461164,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,1589802823671279.5,35242840.146791816,1589802888592958.0,1589802769500470.0,0
118407421,61,65,1116.0,1994.0,27.0,18.0,18.29508196721312,1.6160060055074252,292.0,17.0,30.67692307692308,55.37009224648825,26.26524565550668,1.0641224927954474,947259.3680000004,990184.0553128084,2074208.0,215.0,116406080.0,1940101.333333334,259416.9830799321,2074535.0,719982.0,118407421.0,1850115.953125,483800.7343033472,2074556.0,215.0,0,1,0,0,1952,2080,0.5151704131787483,0.548952079616699,17.0,292.0,24.62992125984252,39.96423066360009,1597.1397325334335,0,0,0,1,1,0,0,0,1.0,24.825396825396822,18.295081967213115,30.67692307692308,0,0,0,0,0,0,61,1116,65,1994,-1,227,61,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5
119111330,20,23,378.0,1280.0,27.0,18.0,18.9,2.770141550629916,292.0,17.0,55.65217391304348,88.93593644030425,13.9197505392644,0.3610067992692215,2835984.047619046,6419148.951449658,33965572.0,183.0,117103891.0,6163362.684210528,8540030.849801287,33965572.0,817.0,119111330.0,5414151.363636365,8854507.093162645,37806254.0,297.0,0,1,0,0,640,736,0.1679101391949867,0.1930966600742348,17.0,292.0,38.09090909090909,66.30087101108667,4395.805496828753,0,0,0,1,1,0,0,0,1.0,38.97674418604651,18.9,55.65217391304348,0,0,0,0,0,0,20,378,23,1280,-1,372,20,0,2128309.7142857146,2651742.0479345717,6024536.0,476.0,13741980.0,10455170.110557728,33965572.0,5771657.0,8
116612110,214,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.835143879996683,547474.6948356809,834868.9908668171,6236303.0,15.0,116612110.0,547474.6948356809,834868.9908668171,6236303.0,15.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,1.835143879996683,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,1589810917370988.8,35417727.16751322,1589810970514759.0,1589810854662977.0,0
29120002,17,18,733.0,329.0,292.0,17.0,43.11764705882353,76.07141574939727,27.0,15.0,18.277777777777786,2.2959185155543658,36.469777714987785,1.2019229943734209,856470.6470588233,986443.193527002,2001030.0,185.0,28013675.0,1750854.6875,673211.2066904134,2001304.0,15072.0,29119812.0,1712930.1176470588,677180.987852849,2001353.0,654.0,0,1,0,0,544,576,0.5837911686956615,0.6181318256777593,15.0,292.0,29.972222222222214,52.98166049876456,2807.056349206349,0,0,0,1,1,0,0,0,1.0,30.82857142857143,43.11764705882353,18.277777777777786,0,0,0,0,0,0,17,733,18,329,-1,245,17,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7
118437270,61,65,1116.0,1994.0,27.0,18.0,18.295081967213115,1.616006005507426,292.0,17.0,30.67692307692307,55.37009224648823,26.258626190894127,1.0638543086986048,947498.16,990196.565738008,2079270.0,181.0,116435996.0,1940599.9333333329,257180.41411692183,2079544.0,739099.0,118437270.0,1850582.34375,482744.7993871506,2079596.0,246.0,0,1,0,0,1952,2080,0.5150405780207531,0.5488137306778517,17.0,292.0,24.62992125984252,39.96423066360008,1597.1397325334333,0,0,0,1,1,0,0,0,1.0,24.825396825396822,18.295081967213115,30.67692307692308,0,0,0,0,0,0,61,1116,65,1994,-1,227,61,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9
118057620,65,69,1176.0,2062.0,27.0,15.0,18.092307692307692,1.7564441789724357,292.0,17.0,29.88405797101449,53.813276360973155,27.42728508333473,1.1350389750360883,887651.2781954883,975455.5395211306,2000615.0,377.0,116055460.0,1813366.5625,508459.674155434,2002033.0,8678.0,118057620.0,1736141.4705882354,618463.6632918479,2001800.0,377.0,0,1,0,0,2080,2208,0.5505786072936251,0.5844603677424633,15.0,292.0,24.118518518518513,38.80761039608732,1506.0306246545051,0,0,0,1,1,0,0,0,1.0,24.298507462686572,18.092307692307692,29.88405797101449,0,0,0,0,0,0,65,1176,69,2062,-1,227,65,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
118133790,61,65,1116.0,1994.0,27.0,18.0,18.29508196721312,1.6160060055074252,292.0,17.0,30.67692307692308,55.37009224648825,26.326083333142872,1.0665872990276533,945070.32,999734.675918353,2059316.0,272.0,116131984.0,1935533.0666666664,347513.97216992226,2059874.0,31882.0,118133790.0,1845840.46875,530069.1785708361,2059922.0,272.0,0,1,0,0,1952,2080,0.5163636923864036,0.5502236066412497,17.0,292.0,24.62992125984252,39.96423066360009,1597.1397325334335,0,0,0,1,1,0,0,0,1.0,24.825396825396822,18.295081967213115,30.67692307692308,0,0,0,0,0,0,61,1116,65,1994,-1,227,61,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5
176,0,2,0.0,1027.0,0.0,0.0,0.0,0.0,1010.0,17.0,513.5,702.1570337182417,5835227.2727272725,11363.636363636364,176.0,0.0,176.0,176.0,0.0,0.0,0.0,0.0,0.0,176.0,176.0,0.0,176.0,176.0,0,1,0,0,0,64,0.0,11363.636363636364,17.0,1010.0,679.0,573.3088173052984,328683.0,0,0,0,1,1,0,0,0,0.0,1018.5,0.0,513.5,0,0,0,0,0,0,0,0,2,1027,-1,243,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4
118061876,65,69,1176.0,2062.0,27.0,15.0,18.092307692307692,1.756444178972436,292.0,17.0,29.88405797101449,53.813276360973155,27.42629636005445,1.1349980581369044,887683.2781954883,960514.053604752,2000614.0,375.0,116059769.0,1813433.890625,442030.5204773355,2001444.0,188333.0,118061876.0,1736204.0588235294,570454.4609875999,2001581.0,375.0,0,1,0,0,2080,2208,0.5505587595440208,0.5844392985928836,15.0,292.0,24.118518518518513,38.80761039608735,1506.030624654506,0,0,0,1,1,0,0,0,1.0,24.298507462686572,18.092307692307692,29.88405797101449,0,0,0,0,0,0,65,1176,69,2062,-1,227,65,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10
99746397,3,1,63.0,17.0,27.0,18.0,21.0,5.196152422706632,17.0,17.0,17.0,0.0,0.8020339822399799,0.040101699111999,33248799.0,30580426.775776234,68224303.0,11554137.0,88192260.0,44096130.0,34122389.49188433,68224303.0,19967957.0,0.0,0.0,0.0,0.0,0.0,0,1,0,0,96,32,0.0300762743339992,0.0100254247779997,17.0,27.0,19.4,4.277849927241488,18.3,0,0,0,1,1,0,0,0,0.0,24.25,21.0,17.0,0,0,0,0,0,0,3,63,1,17,-1,539,3,0,0.0,0.0,0.0,0.0,33248799.0,30580426.775776234,68224303.0,11554137.0,6
118060381,64,68,1161.0,2045.0,27.0,15.0,18.140625000000004,1.726241789056711,292.0,17.0,30.073529411764717,54.19018917002141,27.155595914941177,1.1180719465914648,901224.282442748,968237.5471500644,2002043.0,102.0,116058992.0,1842206.222222221,411928.8330516236,2002179.0,328653.0,118060381.0,1762095.2388059704,554501.6267132487,2002391.0,316.0,0,1,0,0,2048,2176,0.5420954892564678,0.575976457334997,15.0,292.0,24.240601503759393,39.08734399062583,1527.8204602415128,0,0,0,1,1,0,0,0,1.0,24.424242424242426,18.140625,30.073529411764717,0,0,0,0,0,0,64,1161,68,2045,-1,227,64,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10
103888710,9,0,162.0,0.0,18.0,18.0,18.0,0.0,0.0,0.0,0.0,0.0,1.5593609738729068,0.0866311652151615,12986088.75,20286972.30255425,60382059.0,425756.0,103888710.0,12986088.75,20286972.30255425,60382059.0,425756.0,0.0,0.0,0.0,0.0,0.0,1,0,0,0,288,0,0.0866311652151615,0.0,18.0,18.0,18.0,0.0,0.0,0,0,0,9,9,0,0,0,0.0,20.0,18.0,0.0,0,0,0,0,0,0,1,18,0,0,478,0,8,32,0.0,0.0,0.0,0.0,1589802025897733.8,28100995.9578104,1589802082016752.0,1589801992856296.0,6
118061367,65,69,1176.0,2062.0,27.0,15.0,18.09230769230769,1.7564441789724357,292.0,17.0,29.88405797101449,53.813276360973155,27.42641460351717,1.1350029514735331,887679.4511278195,975839.659767846,2001450.0,212.0,116059411.0,1813428.296875,507868.2162510482,2001764.0,7899.0,118061367.0,1736196.5735294118,618032.6476026857,2001783.0,303.0,0,1,0,0,2080,2208,0.5505611331774601,0.5844418182960731,15.0,292.0,24.11851851851851,38.80761039608732,1506.0306246545051,0,0,0,1,1,0,0,0,1.0,24.298507462686572,18.092307692307692,29.88405797101449,0,0,0,0,0,0,65,1176,69,2062,-1,227,65,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10
119743622,61,64,1107.0,1542.0,27.0,18.0,18.147540983606557,1.152331919396064,292.0,17.0,24.09375,40.05263154464128,22.12226384800687,1.043896935070162,965674.370967742,997129.4964396344,2092797.0,158.0,118421060.0,1973684.333333333,206722.5110684112,2093030.0,481017.0,119743622.0,1900692.412698413,409524.7360209792,2092992.0,278.0,0,1,0,0,1952,2048,0.5094217043142389,0.5344752307559228,17.0,292.0,21.238095238095237,28.605294215282196,818.262857142857,0,0,0,1,1,0,0,0,1.0,21.408,18.147540983606557,24.09375,0,0,0,0,0,0,61,1107,64,1542,-1,227,61,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5
118432216,61,65,1116.0,1994.0,27.0,18.0,18.29508196721312,1.6160060055074257,292.0,17.0,30.67692307692307,55.37009224648823,26.25974675674396,1.0638997078294978,947457.728,1001316.6033689652,2084124.0,225.0,116431068.0,1940517.8,336454.03682523,2084409.0,120909.0,118432216.0,1850503.375,526408.819606439,2084443.0,307.0,0,1,0,0,1952,2080,0.5150625569650744,0.5488371508644236,17.0,292.0,24.62992125984252,39.96423066360009,1597.1397325334335,0,0,0,1,1,0,0,0,1.0,24.825396825396822,18.295081967213115,30.67692307692308,0,0,0,0,0,0,61,1116,65,1994,-1,227,61,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5
118074881,65,69,1212.0,2062.0,27.0,18.0,18.646153846153844,2.0873934795484863,292.0,17.0,29.88405797101449,53.813276360973155,27.728166840159677,1.1348730472148432,887781.0601503755,982476.897079926,2000377.0,567.0,116072960.0,1813640.0,538801.8501877532,2007050.0,8906.0,118074881.0,1736395.3088235292,640782.069201268,2007050.0,867.0,0,1,0,0,2080,2208,0.5504981199176479,0.5843749272971954,17.0,292.0,24.385185185185183,38.774700396310735,1503.47739082366,0,0,0,1,1,0,0,0,1.0,24.56716417910448,18.646153846153847,29.88405797101449,0,0,0,0,0,0,65,1212,69,2062,-1,227,65,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2
500,0,2,0.0,1027.0,0.0,0.0,0.0,0.0,1010.0,17.0,513.5,702.1570337182417,2054000.0,4000.0,500.0,0.0,500.0,500.0,0.0,0.0,0.0,0.0,0.0,500.0,500.0,0.0,500.0,500.0,0,1,0,0,0,64,0.0,4000.0,17.0,1010.0,679.0,573.3088173052984,328683.0,0,0,0,1,1,0,0,0,0.0,1018.5,0.0,513.5,0,0,0,0,0,0,0,0,2,1027,-1,243,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4
119947915,195,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.6340425758963797,615117.5128205129,965844.3755750684,6989871.0,9.0,119893871.0,618009.6443298972,967496.403800588,6989871.0,9.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,1.6257056239785408,0.0083369519178386,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,195,0,1,0,-1,-1,0,0,30144415.33333333,18100987.927304804,48277981.0,12076182.0,6183533.333333332,932079.9405878948,6989871.0,5163001.0,0
343,0,2,0.0,1027.0,0.0,0.0,0.0,0.0,1010.0,17.0,513.5,702.1570337182417,2994169.096209913,5830.903790087465,343.0,0.0,343.0,343.0,0.0,0.0,0.0,0.0,0.0,343.0,343.0,0.0,343.0,343.0,0,1,0,0,0,64,0.0,5830.903790087465,17.0,1010.0,679.0,573.3088173052984,328683.0,0,0,0,1,1,0,0,0,0.0,1018.5,0.0,513.5,0,0,0,0,0,0,0,0,2,1027,-1,243,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4
116918565,32,31,603.0,1869.0,27.0,18.0,18.84375,2.665301229722691,292.0,17.0,60.29032258064515,92.11630096365032,21.14292114344715,0.5388365825393084,1885783.306451613,3549730.889480393,20333942.0,181.0,113299586.0,3654825.354838709,4334713.210424496,20334146.0,1021.0,113520296.0,3784009.866666666,5230817.583924688,20334280.0,696.0,0,1,0,0,1024,992,0.2736947720834583,0.2651418104558501,17.0,292.0,39.04687499999999,66.90183039883351,4475.854910714283,0,0,0,1,1,0,0,0,0.0,39.66666666666666,18.84375,60.29032258064516,0,0,0,0,0,0,32,603,31,1869,-1,319,32,0,6900914.333333332,7195721.090862228,16211492.0,366.0,10302067.428571427,4647231.668008524,20333942.0,5793122.0,8
118076731,65,69,1176.0,2062.0,27.0,15.0,18.092307692307692,1.7564441789724357,292.0,17.0,29.88405797101449,53.813276360973155,27.422845911951946,1.1348552662759608,887794.9699248122,970498.7565284056,2001495.0,164.0,116070021.0,1813594.078125,484333.9260598511,2013884.0,87935.0,118076731.0,1736422.5147058822,601644.396885028,2013783.0,268.0,0,1,0,0,2080,2208,0.5504894948353541,0.5843657714406068,15.0,292.0,24.118518518518513,38.80761039608733,1506.0306246545051,0,0,0,1,1,0,0,0,1.0,24.298507462686572,18.092307692307692,29.88405797101449,0,0,0,0,0,0,65,1176,69,2062,-1,227,65,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10
111023685,6,4,117.0,68.0,27.0,18.0,19.5,3.6742346141747673,17.0,17.0,17.0,0.0,1.6663111119037348,0.0900708709137153,12335965.0,17470458.700243887,56057498.0,546480.0,111023685.0,22204737.0,23579194.455961816,62576375.0,5023600.0,23414463.0,7804821.0,10305121.547553478,19599951.0,546480.0,1,0,0,0,192,128,0.0540425225482292,0.0360283483654861,17.0,27.0,19.272727272727273,3.8494391563163854,14.818181818181817,0,0,0,10,10,0,0,0,0.0,21.2,19.5,17.0,0,0,0,0,0,0,0,11,0,6,1294,368,5,32,0.0,0.0,0.0,0.0,1413160922447239.8,529935337666597.75,1589806093833195.0,22002981.0,6
118500726,61,65,1116.0,1994.0,27.0,18.0,18.29508196721312,1.6160060055074257,292.0,17.0,30.67692307692308,55.37009224648825,26.244564948910103,1.0632846249397665,948005.8080000004,999048.77886163,2086162.0,267.0,116498998.0,1941649.9666666668,321151.9561727628,2087068.0,120012.0,118500726.0,1851573.84375,517567.850190424,2086850.0,267.0,0,1,0,0,1952,2080,0.5147647787406805,0.5485198461990858,17.0,292.0,24.62992125984252,39.96423066360009,1597.1397325334335,0,0,0,1,1,0,0,0,1.0,24.825396825396822,18.295081967213115,30.67692307692308,0,0,0,0,0,0,61,1116,65,1994,-1,227,61,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9
24965848,13,15,221.0,266.0,17.0,17.0,17.0,0.0,18.0,15.0,17.733333333333334,0.7988086367179801,19.506647641209703,1.1215321025746852,924661.0370370372,997217.300924716,2000887.0,234.0,24011822.0,2000985.166666667,108.07811428721472,2001168.0,2000818.0,24965614.0,1783258.1428571427,584160.3177724228,2001136.0,527.0,0,1,0,0,416,480,0.5207113333382467,0.6008207692364385,15.0,18.0,17.379310344827584,0.6768515929047774,0.4581280788177345,0,0,0,1,1,0,0,0,1.0,18.0,17.0,17.733333333333334,0,0,0,0,0,0,13,221,15,266,-1,229,13,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7
191,0,2,0.0,1027.0,0.0,0.0,0.0,0.0,1010.0,17.0,513.5,702.1570337182417,5376963.35078534,10471.204188481675,191.0,0.0,191.0,191.0,0.0,0.0,0.0,0.0,0.0,191.0,191.0,0.0,191.0,191.0,0,1,0,0,0,64,0.0,10471.204188481675,17.0,1010.0,348.0,573.3088173052984,328683.0,0,0,0,1,1,0,0,0,0.0,522.0,0.0,513.5,0,0,0,0,0,0,0,0,2,1027,-1,229,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3
118147645,61,65,1116.0,1994.0,27.0,18.0,18.29508196721312,1.6160060055074257,292.0,17.0,30.67692307692307,55.37009224648823,26.32299611219504,1.0664622219088666,945181.16,992706.9105867556,2066891.0,338.0,116146032.0,1935767.2,296785.46392837324,2067644.0,386037.0,118147645.0,1846056.953125,502699.4815026464,2067491.0,338.0,0,1,0,0,1952,2080,0.5163031391781021,0.5501590827307645,17.0,292.0,24.62992125984252,39.96423066360009,1597.1397325334335,0,0,0,1,1,0,0,0,1.0,24.825396825396822,18.295081967213115,30.67692307692308,0,0,0,0,0,0,61,1116,65,1994,-1,227,61,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9
410,0,2,0.0,1027.0,0.0,0.0,0.0,0.0,1010.0,17.0,513.5,702.1570337182417,2504878.0487804883,4878.048780487805,410.0,0.0,410.0,410.0,0.0,0.0,0.0,0.0,0.0,410.0,410.0,0.0,410.0,410.0,0,1,0,0,0,64,0.0,4878.048780487805,17.0,1010.0,679.0,573.3088173052984,328683.0,0,0,0,1,1,0,0,0,0.0,1018.5,0.0,513.5,0,0,0,0,0,0,0,0,2,1027,-1,243,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4
119009352,233,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.9662320319162816,510769.7510729612,664987.2613518352,4905205.0,11.0,114104147.0,491828.219827586,600136.9645648893,4902419.0,11.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,1.9578293309251864,0.0084027009910952,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,233,0,1,0,-1,-1,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
118062101,65,69,1212.0,2062.0,27.0,18.0,18.646153846153847,2.0873934795484868,292.0,17.0,29.8840579710145,53.813276360973155,27.73116836197926,1.1349958950840626,887684.9699248121,971513.120662736,2000502.0,631.0,116060028.0,1813437.9375,493468.9924857014,2001975.0,9940.0,118062101.0,1736207.3676470588,606340.5472892377,2002469.0,885.0,0,1,0,0,2080,2208,0.5505577103019706,0.5844381847820921,17.0,292.0,24.385185185185183,38.77470039631073,1503.477390823659,0,0,0,1,1,0,0,0,1.0,24.56716417910448,18.646153846153847,29.88405797101449,0,0,0,0,0,0,65,1212,69,2062,-1,227,65,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2
119979864,62,65,1125.0,2003.0,27.0,18.0,18.145161290322584,1.1430011430017148,292.0,17.0,30.81538461538461,55.349145292546154,26.071041387411476,1.05851095147099,952221.1428571424,995823.1584680222,2071494.0,410.0,118593067.0,1944148.6393442624,313298.79968458397,2072178.0,161934.0,119979864.0,1874685.375,473205.5891336089,2204772.0,410.0,0,1,0,0,1984,2080,0.5167533778834755,0.5417575735875146,17.0,292.0,24.64843750000001,39.807131447453024,1584.6077140748027,0,0,0,1,1,0,0,0,1.0,24.842519685039377,18.145161290322573,30.81538461538461,0,0,0,0,0,0,62,1125,65,2003,-1,227,62,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5
118706811,63,64,1152.0,1533.0,27.0,18.0,18.285714285714292,1.5905828859417204,292.0,17.0,23.953125,40.05806487472825,22.618752684713265,1.0698627899287092,942117.5476190476,988163.460442189,2070961.0,285.0,116705765.0,1882351.048387097,412829.7313601172,2071852.0,169695.0,118537662.0,1881550.190476191,434561.82880841935,2205984.0,285.0,0,1,0,0,2016,2048,0.5307193367362889,0.5391434531924204,17.0,292.0,21.117187500000004,28.378660357407675,805.348363681102,0,0,0,1,1,0,0,0,1.0,21.283464566929133,18.285714285714285,23.953125,0,0,0,0,0,0,63,1152,64,1533,-1,227,63,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9
119943782,207,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.734145751715583,579438.5603864732,814129.7273283736,6315903.0,16.0,119693991.0,581038.7912621361,815786.5898454741,6315903.0,16.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,1.7258085125246423,0.0083372391909403,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,207,0,1,0,-1,-1,0,0,66170670.0,0.0,66170670.0,66170670.0,6315903.0,0.0,6315903.0,6315903.0,0
119655517,247,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.072616509608997,484435.29149797576,644773.775817569,4656352.0,12.0,119464361.0,485627.4837398374,645815.4478893424,4656352.0,12.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,2.064259184973477,0.0083573246355201,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,247,0,1,0,-1,-1,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
118062308,61,65,1116.0,1994.0,27.0,18.0,18.29508196721312,1.6160060055074257,292.0,17.0,30.67692307692308,55.37009224648825,26.34202272244245,1.0672330749285368,944498.4640000002,1000583.1917240496,2001907.0,185.0,116061328.0,1934355.4666666668,356947.0209868289,2002181.0,24946.0,118062308.0,1844723.5625,533427.0783494596,2002220.0,455.0,0,1,0,0,1952,2080,0.5166763299257202,0.5505567450028166,17.0,292.0,24.62992125984253,39.96423066360008,1597.1397325334333,0,0,0,1,1,0,0,0,1.0,24.825396825396822,18.295081967213115,30.67692307692308,0,0,0,0,0,0,61,1116,65,1994,-1,227,61,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7
118328280,61,65,1116.0,1994.0,27.0,18.0,18.29508196721312,1.6160060055074257,292.0,17.0,30.67692307692307,55.37009224648825,26.282812527994157,1.0648342053142326,946626.24,991821.5448784806,2089059.0,128.0,116327885.0,1938798.083333333,276721.84466834913,2089359.0,524061.0,118328280.0,1848879.375,492435.3136989282,2089270.0,147.0,0,1,0,0,1952,2080,0.5155149724140332,0.5493192329001994,17.0,292.0,24.62992125984252,39.96423066360009,1597.1397325334335,0,0,0,1,1,0,0,0,1.0,24.825396825396822,18.295081967213115,30.67692307692308,0,0,0,0,0,0,61,1116,65,1994,-1,227,61,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5
119700351,181,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.520463377755676,661327.9060773479,750565.9066751101,5953502.0,11.0,119700338.0,665001.8777777782,751025.6874334525,5953502.0,11.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,1.5121091833724032,0.0083541943832729,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,181,0,1,0,-1,-1,0,0,34234743.0,0.0,34234743.0,34234743.0,5953502.0,0.0,5953502.0,5953502.0,0
116611947,7,9,135.0,598.0,27.0,18.0,19.285714285714285,3.4016802570830444,292.0,17.0,66.44444444444444,101.35594594190208,6.285805347199974,0.1372072108529325,7774129.800000003,12362043.300536284,48939561.0,8597.0,109572262.0,18262043.666666664,20804278.427214127,58965202.0,5027478.0,88492293.0,11061536.625,17668642.06355551,53831039.0,8597.0,0,1,0,0,224,288,0.060028154748158,0.0771790561047745,17.0,292.0,44.17647058823529,75.72089811778983,5733.6544117647045,0,0,0,1,1,0,0,0,1.0,46.9375,19.285714285714285,66.44444444444444,0,0,0,0,0,0,7,135,9,598,-1,562,7,0,4639069.0,5669512.004068016,12497714.0,8597.0,16342611.833333336,16644915.368172258,48939561.0,6058427.0,8
